"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000260618",0.7016509,-2.922196,1.380592,0.1800314,0.3811581,-4.987403
"ENSG00000089820",-0.114189,8.527844,-1.380581,0.1800348,0.3811581,-6.673285
"ENSG00000176438",0.1941213,4.735889,1.380494,0.1800611,0.3811891,-6.171219
"ENSG00000205054",0.5800822,-4.325482,1.380276,0.1801272,0.3813043,-5.07409
"ENSG00000153165",0.7984433,-3.45257,1.380214,0.1801462,0.3813199,-5.001959
"ENSG00000279993",0.6072488,-3.977193,1.380038,0.1801998,0.3814028,-5.04079
"ENSG00000110108",0.09952159,7.624354,1.380008,0.1802088,0.3814028,-6.557175
"ENSG00000283197",0.6259194,-4.148266,1.379897,0.1802424,0.3814493,-5.057053
"ENSG00000064726",-0.1248521,6.566286,-1.379603,0.1803318,0.3816137,-6.418354
"ENSG00000259736",0.5424974,-1.734443,1.37945,0.1803787,0.3816881,-5.110028
"ENSG00000260648",0.5620914,-4.40473,1.379234,0.1804441,0.3818019,-5.082186
"ENSG00000220875",-0.5226619,-4.483978,-1.379177,0.1804617,0.3818142,-5.075313
"ENSG00000229191",0.8840167,-3.299717,1.379061,0.1804969,0.3818641,-4.997983
"ENSG00000258962",0.7084615,-3.550538,1.379001,0.180515,0.3818776,-5.008634
"ENSG00000117122",-0.687682,-4.001756,-1.378915,0.1805415,0.3819088,-5.043291
"ENSG00000086717",-0.7807717,-2.864052,-1.378875,0.1805536,0.3819098,-5.012654
"ENSG00000109654",-0.3065387,1.817643,-1.37855,0.1806526,0.3820943,-5.693396
"ENSG00000215193",0.2629098,2.360572,1.378494,0.1806695,0.3821054,-5.792978
"ENSG00000272923",-0.617768,-2.136031,-1.37844,0.1806861,0.3821158,-5.05668
"ENSG00000143819",-0.2665588,2.869551,-1.378338,0.1807172,0.3821567,-5.879853
"ENSG00000144771",0.6360946,-4.240091,1.378263,0.1807401,0.3821646,-5.06817
"ENSG00000241360",0.214158,2.888235,1.378249,0.1807444,0.3821646,-5.885464
"ENSG00000244968",0.7175823,-3.868122,1.378055,0.1808034,0.3822647,-5.033827
"ENSG00000133056",-0.2840504,2.417825,-1.377895,0.1808522,0.3823252,-5.801128
"ENSG00000286661",0.5927181,-4.325482,1.377884,0.1808554,0.3823252,-5.077054
"ENSG00000278133",-0.3123218,-0.08023674,-1.377778,0.180888,0.3823387,-5.366449
"ENSG00000152464",-0.2128345,3.252644,-1.377774,0.1808889,0.3823387,-5.945805
"ENSG00000130035",-0.7059948,-0.8757485,-1.377721,0.1809052,0.3823387,-5.236038
"ENSG00000214534",-0.6255197,-2.353705,-1.377695,0.180913,0.3823387,-5.035846
"ENSG00000012822",-0.1053001,7.651344,-1.377639,0.1809301,0.3823387,-6.563368
"ENSG00000225172",0.5737498,-4.166986,1.377633,0.1809321,0.3823387,-5.061643
"ENSG00000241547",0.3611965,0.08750827,1.377589,0.1809456,0.3823425,-5.396323
"ENSG00000019991",-0.3354893,3.511366,-1.377232,0.1810545,0.3825099,-5.988114
"ENSG00000262410",0.6755844,-4.142123,1.377216,0.1810591,0.3825099,-5.05992
"ENSG00000173585",-0.7365719,-0.05774292,-1.377184,0.1810691,0.3825099,-5.367029
"ENSG00000245148",0.7452385,-1.311975,1.377175,0.1810717,0.3825099,-5.174161
"ENSG00000230162",-0.7046789,-3.841596,-1.377052,0.1811092,0.3825642,-5.034951
"ENSG00000163961",-0.1307326,5.851953,-1.376986,0.1811294,0.3825823,-6.32716
"ENSG00000254028",-0.7157142,-1.806516,-1.376915,0.1811511,0.3826034,-5.100413
"ENSG00000258365",0.5549044,-0.9106632,1.376807,0.1811841,0.3826482,-5.237612
"ENSG00000181433",0.7769637,-3.556681,1.376384,0.1813134,0.3828795,-5.012594
"ENSG00000228546",0.7648384,-3.713279,1.376372,0.1813171,0.3828795,-5.023642
"ENSG00000184378",0.7568286,-2.140235,1.376293,0.1813412,0.3829056,-5.058075
"ENSG00000105135",0.11877,5.579071,1.376201,0.1813691,0.3829399,-6.292341
"ENSG00000231233",0.4268103,-0.5246641,1.376034,0.1814203,0.3830233,-5.299417
"ENSG00000211829",-0.3378258,5.091244,-1.375836,0.1814807,0.383126,-6.224439
"ENSG00000267927",0.7596585,-2.968158,1.37563,0.1815438,0.3832319,-4.995405
"ENSG00000203809",0.5952505,-4.422859,1.375559,0.1815655,0.3832319,-5.087323
"ENSG00000261824",-0.211142,3.090888,-1.375557,0.1815661,0.3832319,-5.921374
"ENSG00000201028",-0.4877628,-1.791938,-1.375345,0.1816309,0.3833234,-5.105375
"ENSG00000163795",-0.1513427,4.136558,-1.37533,0.1816357,0.3833234,-6.08982
"ENSG00000267149",0.8455339,-3.909496,1.3753,0.1816447,0.3833234,-5.041039
"ENSG00000286125",0.5666297,-1.530668,1.375217,0.1816701,0.3833523,-5.145084
"ENSG00000083223",-0.1309576,7.252054,-1.374997,0.1817375,0.3834697,-6.51456
"ENSG00000287292",0.6425392,-1.742251,1.374929,0.1817582,0.3834885,-5.114252
"ENSG00000224875",-0.329365,-0.8697499,-1.374761,0.1818098,0.3835276,-5.244819
"ENSG00000270141",0.6962814,-3.505357,1.374758,0.1818105,0.3835276,-5.010851
"ENSG00000165953",0.6526193,-4.282491,1.374754,0.181812,0.3835276,-5.076494
"ENSG00000059915",-0.2948783,1.462016,-1.37462,0.1818528,0.3835889,-5.635059
"ENSG00000263179",0.6789563,-2.936756,1.374486,0.1818937,0.3836066,-4.994459
"ENSG00000234928",0.587444,-4.087738,1.374457,0.1819026,0.3836066,-5.057838
"ENSG00000259299",0.6834849,-4.293405,1.37445,0.1819051,0.3836066,-5.077759
"ENSG00000100664",-0.1829904,8.759119,-1.374439,0.1819082,0.3836066,-6.711025
"ENSG00000104497",-0.1870198,2.663188,-1.374202,0.1819808,0.383735,-5.849884
"ENSG00000279852",0.7254509,-3.774398,1.374068,0.1820218,0.3837967,-5.031153
"ENSG00000278926",0.6180066,-4.343611,1.373694,0.1821365,0.3840137,-5.083655
"ENSG00000135241",-0.2548578,6.358984,-1.373596,0.1821666,0.3840523,-6.398418
"ENSG00000234911",0.4964284,-1.461259,1.373513,0.182192,0.3840811,-5.157801
"ENSG00000286717",0.5750939,-4.399179,1.373437,0.1822154,0.3841056,-5.088806
"ENSG00000268833",0.6214447,-4.422859,1.37339,0.1822299,0.3841114,-5.090007
"ENSG00000269086",-0.5386681,-0.8929278,-1.373247,0.1822737,0.3841719,-5.240815
"ENSG00000260439",-0.3304322,-0.3075797,-1.373219,0.1822822,0.3841719,-5.335484
"ENSG00000088833",0.1131189,6.409186,1.373072,0.1823274,0.3842262,-6.406846
"ENSG00000286282",0.6652517,-4.288634,1.373014,0.1823451,0.3842262,-5.079271
"ENSG00000133392",0.3789592,1.683804,1.372979,0.1823561,0.3842262,-5.679492
"ENSG00000116096",-0.4966099,1.877486,-1.372977,0.1823565,0.3842262,-5.709926
"ENSG00000254846",-0.5516817,-4.301211,-1.372944,0.1823668,0.3842262,-5.071113
"ENSG00000163624",-0.6105963,-0.8881884,-1.372832,0.1824012,0.3842738,-5.241263
"ENSG00000272911",-0.6362369,-3.624235,-1.372678,0.1824482,0.3843345,-5.024504
"ENSG00000241352",0.6086094,-4.105866,1.372661,0.1824535,0.3843345,-5.061847
"ENSG00000026652",-0.1653491,4.583366,-1.372514,0.1824987,0.3844035,-6.158917
"ENSG00000272077",0.6074295,-1.610083,1.372478,0.1825098,0.3844035,-5.136756
"ENSG00000203697",-0.4912279,-1.538242,-1.372322,0.1825578,0.3844797,-5.145113
"ENSG00000150712",-0.1315715,5.869189,-1.372243,0.1825818,0.3845055,-6.335687
"ENSG00000288065",0.5401959,-2.457115,1.372124,0.1826184,0.3845578,-5.024995
"ENSG00000155111",-0.2036504,2.966173,-1.371987,0.1826604,0.3846214,-5.90524
"ENSG00000236686",0.6138968,-3.831274,1.371664,0.1827597,0.3847816,-5.038366
"ENSG00000287135",0.6177261,-4.38601,1.371663,0.18276,0.3847816,-5.089171
"ENSG00000274124",-0.81168,-3.353886,-1.371539,0.1827984,0.3848374,-5.016445
"ENSG00000183199",0.3577318,-0.9864867,1.371372,0.1828495,0.3848883,-5.233224
"ENSG00000143727",0.1187677,6.660127,1.371371,0.1828499,0.3848883,-6.442181
"ENSG00000233694",0.6723698,-3.397593,1.371345,0.1828579,0.3848883,-5.008496
"ENSG00000170270",0.1955698,3.329446,1.371216,0.1828977,0.3849473,-5.969248
"ENSG00000232774",0.4670982,-0.9381521,1.371149,0.1829183,0.384957,-5.240723
"ENSG00000188985",0.6559019,-4.282491,1.371124,0.1829259,0.384957,-5.080971
"ENSG00000239736",1.102194,-1.829171,1.370964,0.1829752,0.3850358,-5.10469
"ENSG00000272502",0.482951,-1.250727,1.370801,0.1830252,0.3851163,-5.193058
"ENSG00000279513",0.7075063,-3.015329,1.370627,0.1830788,0.3851918,-4.999057
"ENSG00000178947",-0.4510752,-0.6239544,-1.370608,0.1830847,0.3851918,-5.287396
"ENSG00000252743",0.5798212,-4.087738,1.370375,0.1831566,0.3852795,-5.062856
"ENSG00000187790",-0.2047214,3.52175,-1.370374,0.1831567,0.3852795,-5.999774
"ENSG00000254420",0.7310659,-3.419966,1.370358,0.1831618,0.3852795,-5.01132
"ENSG00000269892",-0.7089077,-3.206493,-1.370275,0.1831873,0.3853083,-5.013982
"ENSG00000182858",-0.1140477,4.687451,-1.370109,0.1832385,0.3853912,-6.177201
"ENSG00000261996",0.9002696,-1.429682,1.369941,0.1832902,0.3854751,-5.165006
"ENSG00000047849",0.1155417,6.506702,1.369871,0.1833118,0.3854957,-6.423945
"ENSG00000243845",0.641792,-4.240091,1.369753,0.1833482,0.3855473,-5.078667
"ENSG00000248476",-0.3888859,-0.2258133,-1.369691,0.183367,0.3855621,-5.352525
"ENSG00000214976",0.6159908,-4.38601,1.369545,0.1834122,0.3855963,-5.091784
"ENSG00000118640",0.1460025,7.376251,1.369506,0.1834241,0.3855963,-6.538697
"ENSG00000225151",0.577913,-4.40473,1.369442,0.1834439,0.3855963,-5.094298
"ENSG00000184530",0.6191918,-4.422859,1.369425,0.1834491,0.3855963,-5.094902
"ENSG00000198077",0.5848046,-4.40473,1.369424,0.1834495,0.3855963,-5.09432
"ENSG00000217716",0.524035,-4.520827,1.369409,0.1834542,0.3855963,-5.102235
"ENSG00000214432",0.623958,-2.560726,1.369253,0.1835021,0.3856723,-5.018015
"ENSG00000258455",-0.5168544,-4.483978,-1.369213,0.1835146,0.3856736,-5.087622
"ENSG00000135114",0.4763589,5.731069,1.369041,0.1835675,0.3857601,-6.322002
"ENSG00000226761",-0.6927978,-3.133679,-1.368929,0.1836022,0.3857973,-5.015216
"ENSG00000102055",-1.510615,-2.527629,-1.368907,0.1836089,0.3857973,-5.067988
"ENSG00000264610",-0.6884206,-3.696457,-1.36882,0.1836357,0.3858206,-5.034478
"ENSG00000269653",0.6028423,-1.059053,1.368795,0.1836436,0.3858206,-5.224453
"ENSG00000137878",0.7418929,0.3182414,1.368682,0.1836785,0.385869,-5.444272
"ENSG00000224430",0.626273,-3.849402,1.368615,0.1836991,0.3858875,-5.043711
"ENSG00000286369",0.6954009,-1.419011,1.368552,0.1837184,0.3859032,-5.169504
"ENSG00000288029",0.563047,-4.40473,1.368487,0.1837386,0.3859186,-5.095476
"ENSG00000063587",-0.2066849,3.813403,-1.368452,0.1837493,0.3859186,-6.048782
"ENSG00000270487",0.6759991,-3.089806,1.368175,0.183835,0.3860737,-5.002145
"ENSG00000179163",-0.2262234,5.649021,-1.36804,0.1838766,0.3861357,-6.311432
"ENSG00000198727",0.09503874,10.45951,1.367967,0.183899,0.3861357,-6.937903
"ENSG00000255200",0.5284137,-1.247835,1.367964,0.1839001,0.3861357,-5.196858
"ENSG00000237415",0.6269555,-4.343611,1.367701,0.1839812,0.386261,-5.091044
"ENSG00000068354",-0.1330362,5.39752,-1.367694,0.1839834,0.386261,-6.278368
"ENSG00000285870",0.6068603,-3.94737,1.367527,0.1840351,0.3863447,-5.053416
"ENSG00000184060",0.2536218,5.341331,1.367327,0.184097,0.3864498,-6.272074
"ENSG00000242208",0.7274902,-4.142123,1.367205,0.1841347,0.3865041,-5.072235
"ENSG00000198945",-0.2083961,3.344654,-1.367161,0.1841483,0.3865079,-5.975066
"ENSG00000205976",0.6325508,-4.38601,1.366973,0.1842066,0.3866052,-5.094953
"ENSG00000170027",0.1764277,3.589071,1.366882,0.1842347,0.3866394,-6.017179
"ENSG00000251000",-0.3374321,-0.4209284,-1.366389,0.1843871,0.3869343,-5.325715
"ENSG00000221949",-0.291317,1.885775,-1.366281,0.1844206,0.3869797,-5.721741
"ENSG00000277738",1.197594,-3.642563,1.365971,0.1845167,0.3871565,-5.035129
"ENSG00000069424",-0.1846726,7.556171,-1.365885,0.1845433,0.3871874,-6.566182
"ENSG00000080822",-0.1575743,6.241891,-1.365778,0.1845763,0.3872024,-6.39359
"ENSG00000241907",0.7200301,-3.592938,1.365728,0.1845918,0.3872024,-5.027657
"ENSG00000279490",0.6574851,-4.367882,1.365711,0.1845973,0.3872024,-5.094583
"ENSG00000110871",0.1992299,4.716771,1.365695,0.1846023,0.3872024,-6.188017
"ENSG00000232267",0.6997598,-3.635338,1.365671,0.1846097,0.3872024,-5.030665
"ENSG00000259932",-0.5880487,-3.519833,-1.3655,0.1846626,0.3872736,-5.025851
"ENSG00000286212",0.5662617,-4.325482,1.365484,0.1846674,0.3872736,-5.092349
"ENSG00000131620",0.6694867,-4.189359,1.365304,0.1847232,0.3873229,-5.079232
"ENSG00000237949",0.6888397,-4.142123,1.3653,0.1847245,0.3873229,-5.074569
"ENSG00000254003",-0.4818405,-2.062956,-1.365294,0.1847265,0.3873229,-5.081643
"ENSG00000226647",0.665372,-2.302363,1.365137,0.1847751,0.3873998,-5.051626
"ENSG00000281332",-0.5682512,-4.301211,-1.365094,0.1847885,0.387403,-5.080759
"ENSG00000272054",-0.4754939,-0.8075082,-1.36501,0.1848145,0.3874318,-5.265526
"ENSG00000240074",0.545207,-4.258811,1.364951,0.1848327,0.3874318,-5.086581
"ENSG00000287873",-0.6421428,-4.264363,-1.364935,0.1848378,0.3874318,-5.077486
"ENSG00000055044",0.1636378,6.518389,1.364813,0.1848756,0.3874861,-6.432185
"ENSG00000163492",-0.3600908,4.653355,-1.36459,0.1849447,0.387606,-6.177658
"ENSG00000102882",0.1926305,4.652973,1.364521,0.184966,0.3876161,-6.180555
"ENSG00000225839",-0.7272821,-3.975295,-1.364498,0.1849732,0.3876161,-5.058961
"ENSG00000158859",-0.4570674,-0.4242769,-1.364239,0.1850537,0.3877598,-5.326939
"ENSG00000185565",0.8081897,-4.135459,1.363981,0.1851339,0.3878402,-5.075731
"ENSG00000141096",0.4273592,-0.3599393,1.363979,0.1851344,0.3878402,-5.340871
"ENSG00000236799",0.5895178,-4.325482,1.363965,0.1851389,0.3878402,-5.094216
"ENSG00000214043",0.7466931,-3.843851,1.363962,0.1851396,0.3878402,-5.049182
"ENSG00000245498",0.3326941,1.202525,1.363917,0.1851538,0.3878452,-5.605579
"ENSG00000079819",-0.1910665,3.981874,-1.363865,0.1851698,0.3878538,-6.081067
"ENSG00000277548",0.7747684,-3.444238,1.363772,0.1851988,0.3878896,-5.021099
"ENSG00000252242",0.647723,-3.287931,1.363696,0.1852225,0.3879144,-5.012265
"ENSG00000083544",-0.1619058,3.685579,-1.36341,0.1853112,0.3880696,-6.035536
"ENSG00000285694",0.5886617,-4.40473,1.363381,0.1853204,0.3880696,-5.101759
"ENSG00000169129",0.4541668,1.858632,1.363188,0.1853803,0.38817,-5.723185
"ENSG00000181800",0.1993771,2.089277,1.363063,0.185419,0.388188,-5.764889
"ENSG00000152127",0.2087176,4.540616,1.363052,0.1854224,0.388188,-6.166441
"ENSG00000132823",-0.2604861,6.363574,-1.363046,0.1854245,0.388188,-6.412862
"ENSG00000220130",0.5286875,-3.667226,1.362939,0.1854577,0.3882325,-5.035776
"ENSG00000267375",0.6872021,-4.148266,1.362894,0.1854718,0.3882372,-5.078097
"ENSG00000164080",-0.1429716,6.236001,-1.362813,0.1854969,0.3882647,-6.396789
"ENSG00000280789",-0.1975224,3.498851,-1.362694,0.1855337,0.3883155,-6.006335
"ENSG00000259867",0.7037145,-3.902124,1.362641,0.1855504,0.3883155,-5.055651
"ENSG00000273265",0.7040432,-2.136121,1.36262,0.1855568,0.3883155,-5.075422
"ENSG00000260423",0.5484841,-2.795713,1.362521,0.1855878,0.3883555,-5.009036
"ENSG00000286657",0.596592,-4.422859,1.362473,0.1856027,0.3883617,-5.103458
"ENSG00000226086",0.6406234,-3.910522,1.362366,0.1856361,0.3884067,-5.056526
"ENSG00000116752",-0.2603048,5.824099,-1.362308,0.1856541,0.3884195,-6.342118
"ENSG00000230063",0.6373949,-3.98977,1.36223,0.1856784,0.3884454,-5.063709
"ENSG00000232615",-0.6608282,-3.927343,-1.362091,0.1857216,0.3885108,-5.059231
"ENSG00000204709",0.6250805,-4.417307,1.362031,0.1857403,0.3885251,-5.103439
"ENSG00000135094",-0.6069428,-0.4335554,-1.36172,0.1858371,0.3886742,-5.327674
"ENSG00000287581",-0.6018402,-3.965499,-1.361689,0.1858466,0.3886742,-5.062603
"ENSG00000179406",0.2307455,3.02832,1.361687,0.1858473,0.3886742,-5.931132
"ENSG00000285402",0.5852999,-4.325482,1.36145,0.1859212,0.3887983,-5.097301
"ENSG00000280232",0.7375196,-3.672186,1.36142,0.1859305,0.3887983,-5.038852
"ENSG00000236772",-0.6229937,-4.269914,-1.361262,0.1859799,0.3888614,-5.0825
"ENSG00000234329",-0.3411178,-0.2419197,-1.361229,0.18599,0.3888614,-5.361111
"ENSG00000278867",0.6433617,-1.12556,1.361209,0.1859964,0.3888614,-5.223471
"ENSG00000280383",0.2755897,1.55337,1.361126,0.1860222,0.3888905,-5.671656
"ENSG00000235629",-0.5340528,-4.40473,-1.360966,0.1860722,0.3889701,-5.093031
"ENSG00000105085",-0.2275154,3.183835,-1.360886,0.1860969,0.3889969,-5.9563
"ENSG00000085552",-0.5063912,0.7261219,-1.360749,0.1861398,0.3890616,-5.521885
"ENSG00000261732",-0.4776938,-1.396241,-1.360679,0.1861615,0.389082,-5.180465
"ENSG00000202538",-0.7503693,0.02146052,-1.360534,0.1862069,0.3891521,-5.399436
"ENSG00000084774",-0.2091994,5.565578,-1.360338,0.186268,0.3892549,-6.310362
"ENSG00000253831",0.7785204,-3.104964,1.360285,0.1862845,0.3892644,-5.01369
"ENSG00000196767",0.6301278,-4.214937,1.360151,0.1863263,0.3893243,-5.088016
"ENSG00000175426",0.7646678,-3.385016,1.360096,0.1863434,0.3893243,-5.022171
"ENSG00000226557",0.6337247,-4.301211,1.360078,0.186349,0.3893243,-5.096465
"ENSG00000165802",-0.1976463,6.157264,-1.360033,0.186363,0.3893288,-6.389794
"ENSG00000225689",0.5671995,-4.246234,1.35996,0.1863861,0.3893479,-5.091413
"ENSG00000133740",0.3551132,2.33982,1.359928,0.186396,0.3893479,-5.813421
"ENSG00000188486",0.3131222,4.405756,1.359831,0.1864261,0.3893859,-6.151211
"ENSG00000259895",0.5718028,-4.087738,1.359713,0.186463,0.3894379,-5.075899
"ENSG00000250848",-0.7320323,-2.86346,-1.359627,0.1864899,0.3894693,-5.034354
"ENSG00000130396",0.3453074,2.369024,1.359536,0.1865185,0.3895039,-5.819099
"ENSG00000182326",0.4900083,-1.500693,1.359458,0.1865428,0.3895299,-5.169317
"ENSG00000196458",-0.2389113,2.66982,-1.35935,0.1865765,0.3895753,-5.869727
"ENSG00000235513",0.5481821,-0.6591006,1.359067,0.1866649,0.3897348,-5.29926
"ENSG00000279107",0.5796048,-4.410282,1.358745,0.1867655,0.3899013,-5.107624
"ENSG00000111725",-0.1390296,5.817282,-1.358702,0.1867792,0.3899013,-6.346559
"ENSG00000244161",0.6963936,-2.155969,1.358697,0.1867804,0.3899013,-5.077643
"ENSG00000229356",0.5254098,-4.520827,1.358511,0.1868386,0.3899978,-5.115646
"ENSG00000165195",-0.4123197,4.268308,-1.35833,0.1868953,0.3900734,-6.129472
"ENSG00000134061",0.3444266,5.475034,1.358319,0.1868987,0.3900734,-6.301912
"ENSG00000235740",-0.3794789,1.019113,-1.358174,0.1869441,0.3901431,-5.577346
"ENSG00000255474",0.5745943,-4.40473,1.358045,0.1869847,0.390203,-5.108304
"ENSG00000224186",0.4744556,-1.694648,1.357903,0.1870292,0.3902708,-5.14258
"ENSG00000241061",0.625797,-2.141966,1.357734,0.1870819,0.3903559,-5.080664
"ENSG00000183662",-0.4435545,1.319478,-1.357285,0.1872226,0.3906085,-5.630267
"ENSG00000150275",0.7767078,-3.94737,1.357271,0.1872269,0.3906085,-5.066326
"ENSG00000115758",0.2205896,6.96318,1.357171,0.1872583,0.3906491,-6.500793
"ENSG00000133134",-0.2337617,3.871982,-1.357094,0.1872825,0.3906745,-6.072591
"ENSG00000151065",-0.1534441,4.739706,-1.357042,0.1872989,0.3906837,-6.201435
"ENSG00000224965",0.6682814,-3.7679,1.356891,0.187346,0.390757,-5.051325
"ENSG00000261305",-0.6517543,-3.285741,-1.356629,0.1874281,0.3909034,-5.027894
"ENSG00000260317",0.7957951,-3.212508,1.3565,0.1874686,0.3909628,-5.020988
"ENSG00000255819",-0.6413811,-0.8840059,-1.356453,0.1874834,0.3909688,-5.261732
"ENSG00000173166",0.5327216,0.945488,1.356177,0.1875699,0.3911241,-5.569405
"ENSG00000107021",-0.1336493,6.140807,-1.35612,0.187588,0.3911342,-6.392999
"ENSG00000263956",-0.1885173,3.876075,-1.356085,0.1875987,0.3911342,-6.074823
"ENSG00000124104",0.3012358,3.24442,1.355981,0.1876316,0.3911778,-5.974984
"ENSG00000263584",0.5406449,-4.36233,1.355871,0.187666,0.391204,-5.108035
"ENSG00000188771",0.6541155,-3.685354,1.355855,0.1876711,0.391204,-5.046135
"ENSG00000240356",-0.3795804,1.822673,-1.355798,0.187689,0.391204,-5.723266
"ENSG00000244327",0.5761935,-3.421865,1.355743,0.1877063,0.391204,-5.028022
"ENSG00000239671",0.5566287,-4.40473,1.355702,0.1877189,0.391204,-5.11117
"ENSG00000280257",0.5683717,-4.40473,1.355674,0.1877278,0.391204,-5.111205
"ENSG00000124783",0.1434986,7.741474,1.355673,0.187728,0.391204,-6.604571
"ENSG00000265253",0.6916058,-3.892393,1.35523,0.1878672,0.3914689,-5.063692
"ENSG00000238230",0.5934469,-4.40473,1.355126,0.1878999,0.3915121,-5.111874
"ENSG00000203711",-0.3505697,0.6319477,-1.354957,0.1879531,0.3915979,-5.51439
"ENSG00000183474",-0.2077487,1.694985,-1.354756,0.1880162,0.3917045,-5.703317
"ENSG00000239335",-0.8534121,-2.01383,-1.354472,0.1881054,0.3918455,-5.100736
"ENSG00000265142",0.5833896,-1.386852,1.354464,0.1881079,0.3918455,-5.192328
"ENSG00000071655",0.1642733,4.627388,1.354414,0.1881237,0.3918534,-6.190075
"ENSG00000122674",0.2398694,3.255708,1.354183,0.1881964,0.3919562,-5.979214
"ENSG00000231043",0.3762315,-1.415855,1.354176,0.1881987,0.3919562,-5.188855
"ENSG00000279029",0.5730137,-4.325482,1.354143,0.1882091,0.3919562,-5.106237
"ENSG00000155090",0.2968101,8.333756,1.35397,0.1882634,0.3920443,-6.683839
"ENSG00000279951",0.6530369,-3.617209,1.353726,0.1883402,0.3921791,-5.043649
"ENSG00000172572",0.6693667,-0.4212887,1.353578,0.1883869,0.3922453,-5.343313
"ENSG00000225195",-0.6275172,-3.159849,-1.353549,0.188396,0.3922453,-5.031506
"ENSG00000244610",0.5764904,-4.40473,1.353409,0.18844,0.3923119,-5.113972
"ENSG00000115073",-0.1626492,4.796796,-1.35315,0.1885217,0.392457,-6.214521
"ENSG00000287796",0.5176993,-4.520827,1.352925,0.1885926,0.3925544,-5.122486
"ENSG00000255524",0.5176993,-4.520827,1.352925,0.1885926,0.3925544,-5.122486
"ENSG00000214293",-0.2026941,1.837861,-1.352782,0.1886375,0.392623,-5.731372
"ENSG00000240210",0.5897402,-4.399179,1.352672,0.1886723,0.3926704,-5.11431
"ENSG00000019505",0.6015468,-4.246234,1.352515,0.1887219,0.3927484,-5.100497
"ENSG00000220695",-0.5860924,-2.522197,-1.352476,0.188734,0.3927486,-5.052891
"ENSG00000212694",0.2683886,3.034804,1.352376,0.1887657,0.3927895,-5.944337
"ENSG00000231508",-0.665144,-0.8452128,-1.352198,0.1888217,0.3928811,-5.273911
"ENSG00000239207",0.7585174,-3.715177,1.352117,0.1888473,0.3929092,-5.053351
"ENSG00000279555",0.4329124,-0.1866172,1.351936,0.1889044,0.393003,-5.384038
"ENSG00000263982",-0.7434053,-1.545772,-1.351878,0.1889228,0.3930162,-5.167498
"ENSG00000248265",0.6842739,-4.283082,1.351729,0.1889696,0.3930886,-5.104786
"ENSG00000205221",-0.8006516,-0.3061784,-1.35136,0.1890862,0.393306,-5.357942
"ENSG00000260971",0.7798161,-3.859093,1.351293,0.1891075,0.3933183,-5.065965
"ENSG00000253284",-0.687012,-3.450316,-1.351259,0.189118,0.3933183,-5.04173
"ENSG00000237356",0.319926,0.1466175,1.351227,0.1891283,0.3933183,-5.439743
"ENSG00000271320",-0.7358029,-3.245096,-1.351056,0.1891823,0.3933795,-5.038259
"ENSG00000128928",-0.1362171,6.100512,-1.351044,0.1891861,0.3933795,-6.394253
"ENSG00000221971",-0.5852229,-2.321885,-1.351004,0.1891987,0.3933795,-5.070498
"ENSG00000184786",-0.2502042,1.524652,-1.350981,0.1892059,0.3933795,-5.677242
"ENSG00000118976",0.6331375,-2.486262,1.350903,0.1892305,0.3934042,-5.047987
"ENSG00000287367",-0.8000684,-1.157946,-1.350795,0.1892648,0.3934042,-5.225874
"ENSG00000252367",0.5376598,-4.417307,1.35078,0.1892696,0.3934042,-5.118395
"ENSG00000234975",0.2554831,1.516953,1.350767,0.1892734,0.3934042,-5.678467
"ENSG00000150995",-0.1674703,6.096722,-1.350753,0.189278,0.3934042,-6.393969
"ENSG00000266236",0.6884426,-3.289986,1.350693,0.1892968,0.3934181,-5.028536
"ENSG00000175868",0.5140927,-1.214009,1.35048,0.1893644,0.3935335,-5.223933
"ENSG00000272854",-0.5761075,-3.813145,-1.350205,0.1894513,0.3936544,-5.064994
"ENSG00000267334",0.8404161,-3.138118,1.350199,0.189453,0.3936544,-5.027682
"ENSG00000284516",-0.5251014,-4.483978,-1.350154,0.1894672,0.3936544,-5.110956
"ENSG00000115616",0.7740116,-3.391451,1.350095,0.189486,0.3936544,-5.034676
"ENSG00000225693",0.5942341,-4.246234,1.350077,0.1894918,0.3936544,-5.103427
"ENSG00000177369",0.3522568,0.3760936,1.350034,0.1895052,0.3936544,-5.479633
"ENSG00000204021",-0.5291632,-4.483978,-1.350029,0.1895069,0.3936544,-5.111109
"ENSG00000257953",0.6688715,-3.71883,1.349937,0.189536,0.3936558,-5.055948
"ENSG00000278931",0.9903742,-2.586315,1.34993,0.1895383,0.3936558,-5.04708
"ENSG00000107937",0.1120021,5.763622,1.349912,0.1895438,0.3936558,-6.351508
"ENSG00000267278",-0.2921285,2.895938,-1.349431,0.1896959,0.3939467,-5.921314
"ENSG00000215251",-0.1843156,5.393874,-1.349205,0.1897677,0.3940708,-6.30183
"ENSG00000225297",0.7681405,-3.317038,1.349005,0.1898309,0.394177,-5.032703
"ENSG00000228988",0.7220227,-3.48533,1.348943,0.1898506,0.3941819,-5.040729
"ENSG00000114948",-0.6181994,1.713388,-1.348921,0.1898575,0.3941819,-5.709891
"ENSG00000260282",0.5568127,-4.325482,1.348706,0.1899257,0.3942985,-5.112859
"ENSG00000259196",0.501223,-4.520827,1.348375,0.1900305,0.3944774,-5.128038
